Name,Reactions,Comments,Reposts,Content,Date
Stacy Baig,9,1 comment,,"I’m home, doing the most mundane of tasks (washing dirty dishes).. I decided, heck let me play some tunes; “Alexa play happy music”.. on comes Bob Marley’s “Sun is shining”.. I get to dancing, smile on my face, and the most mundane task becomes hella fun”…Positive thoughts, daily motivation, affirmations.#sageadvice#bobmarley#musicislife#happyplace",11 hours ago
European Space Agency - ESA,157,,7 reposts,"""None of this is a one-person-show: the complexity, the effort, the expertise – all of space exploration is a team effort.""Meet the#European#Artemisteam: Thierry, solar array drive mechanism tester, working at Beyond Gravity in Switzerland 👉https://lnkd.in/e6vDqEhU",
María Francisca Mejía Hoyos,8,,1 repost,Estoy#hiring. Conoces a alguien que pueda estar interesado?,
"Alexa Riccardi Cabal, M.S.",3,1 comment,,This data speaks volumes. There’s a lot of work to do.#dei#deib#diversityequityinclusion#equalpay#genderpaygap#paygap,11 hours ago
Alexa Ocegueda,21,1 comment,2 reposts,Looking for your next stage? The time is now!Meet with one ofMGM Resorts InternationalLas Vegas Recruiters this Friday from 10am-12pm at 840 Grier Drive. You will have the chance to discuss and explore exciting new career opportunities. We want you to Join the SHOW!Schedule a time with a recruiter here:https://bit.ly/3Jhrw7R#jointheSHOW#omgm#meetarecruiter,11 hours ago
American Association of Psychiatric Pharmacists (AAPP),1,,1 repost,"Psychiatric pharmacists can play an important role in pediatric psychiatry. Dr. Stutzman is just one example of how psychiatric pharmacists are improving access, outcomes, and cost.",
HOPE Horizon Europe project,36,,2 reposts,"The consortium ofDelft University of Technology,Chalmers University of Technology,Bauhaus Luftfahrt,Ergon Research,Hit09 SrlandThe Manchester Metropolitan Universityhas been awarded by#HorizonEuropewith an overall budget of nearly 3.4 million euros to develop the technologies required for the transitional period. The project#HOPE(Hydrogen Optimized multi-fuel Propulsion system for clean and silEnt aircraft) has a duration of 48 months and will focus on improving local air quality and the abatement of noise emissions in the proximity of#airports, by developing two concepts for an aircraft which can partially fly on hydrogen, as and when available. HOPE will research an integrated#propulsionsystem for conventional tube/wing aircraft, consisting of two multi-fuel (#kerosene/#sustainableaviationfuel+#hydrogen) ultra-high bypass ratio turbofan engines, a hydrogen#fuelcelland a novel boundary-layer-ingesting (BLI)#electricpropulsorat the tail end of the fuselage, and aims to:1) Minimize the combustion and noise#emissionsduring landing and takeoff (LTO) and on the ground, by switching to hydrogen-only operations and using only the electric propulsor in situations where emissions and noise matter most, without compromising efficiency in cruise 🔊2) Modify an existing#aircraftconfiguration, allowing substantially shortened development time ✈️3) De-risk the use of#hydrogenin aircraft configurations by introducing hydrogen technology as an “add-on” 🔥4) Smooth aviation’s#energytransitionthrough the assessment and exploitation of several greener propulsion technologies at different maturity levels 🌱The new aircraft concept is expected to have a much-reduced impact on the airport environment: NOx: -50%, CO: -50%, soot: -80%, perceived noise: -20% (~3 dB per operation); and a considerably lower#climateimpact(-30%), than a state-of-the-art technology in 2020 (A320neo).To make sure that the outcomes of the project find their way into actual aircraft, HOPE plans to demonstrate multi-fuel#combustiontechnology for hydrogen and kerosene/SAF for future turbofan engines. Another work package is devoted to assessing#societalimpact, environmental burden, and a cost/benefit analysis of the reduced noise and emissions by HOPE technology. Finally, the project will generate#policyrecommendations to remove potential political and regulatory obstacles to the speedy adoption of the kind of technology developed within HOPE, which helps#aviationto transition away from fossil fuels and generally reduce its impact on the environment.HOPE is funded under the Horizon Europe topic HORIZON-CL5-2022-D5-01-12 (Towards a silent and ultra-low local air pollution aircraft) under GA n° HOPE - GA n° 101096275. The support of theCINEA - European Climate, Infrastructure and Environment Executive Agencyis gratefully acknowledged.Link to the website of the project on the CORDIS portal:https://lnkd.in/drVt3xCS",
INSERVENCA,0,,,"Nuevos productos para ofrecer mejores servicios⤵️Descubre las funciones de la Barra de enchufes Kasa Smart Wi-fi 3 salidas▪️3 salidas inteligentes + 2 puertos USB: admite 5 dispositivos simultáneamente con 3 salidas inteligentes controlables de forma independiente y 2 puertos USB siempre activos. Ideal para cargar dispositivos en el hogar y la oficina.▪️Protección contra sobretensiones: la protección contra sobretensiones certificada protege los aparatos y dispositivos electrónicos sensibles de las sobretensiones repentinas que pueden ocurrir durante las tormentas eléctricas.▪️Control desde cualquier lugar: la tira de alimentación Kasa Smart Wi-Fi más la aplicación gratuita Kasa Smart le permite controlar de forma remota los dispositivos conectados a través de sus dispositivos móviles.▪️Control por voz: compatible con Alexa y Google Assistant. Libera tus manos usando comandos de voz para controlar los dispositivos conectados.▪️Establezca horarios y temporizadores: cree programas / temporizadores para encender o apagar los enchufes en momentos específicos para mejorar la conveniencia y la eficiencia, y reducir el consumo de energía.#google#tplink#wifi#router#telecomunicaciones#infraestructura#tecnologias#centrodedatos#centrodenegocios",11 hours ago
Inova Health System,142,4 comments,19 reposts,"In honor of#WomensHistoryMonthand International Women’s Day, we are partnering with Inova’s Uncharted Team Member Resource Group to celebrate women’s stories and spotlight team members throughout the month.Inova is proud to be the only healthcare system in the Washington D.C. region named to the Forbes 2022 Best Employers for Women list. It is a testament to our unwavering support of our female workforce and our commitment to creating a diverse and inclusive work environment.#IWD2023#EmbraceEquity",
Florencia Ferro,11,3 comments,,"Finaliza mi período enNINCHcomo PR trainee para las marcas Maybelline, L'Oréal, y NYX en México.Tuve la suerte de cruzarme con un equipo donde el compañerismo y el apoyo era algo cotidiano. Desde el primer momento confiaron en mi motivándome y desafiándome con cada tarea, potenciando mi desarrollo profesional. Realmente lo disfrute y aproveche al máximo.GraciasZoe Vivonapor darme la posibilidad de contribuir y desenvolverme en la agencia por unos meses, y aAlexa Saenz, una excelente profesional que me acompañó en cada actividad con total amabilidad y paciencia.Me voy satisfecha y agradecida por la oportunidad de crecimiento y aprendizaje junto a ustedes, fue una experiencia súper enriquecedora. 💙¡Con mucho entusiasmo para lo que se viene! 🤞🏻🚀#PR#oportunidad#NINCH",11 hours ago
Genoa Healthcare,32,,7 reposts,"“The personal touch has made such a huge difference. It has been a game changer for us – just life-changing.” – Adeye Salem, caregiver and mother of 10.We’re thankful for the caregivers that do so much for those who count on them. Learn how our pharmacy teams are supporting caregivers like Adeye so they can focus on spending time with those they care for this#NationalCaregiversDay",
Alexa Lansing,0,,,"Seeking a Temp Executive Assistant in Los Angeles, California for an entertainment company!#JobOpportunity#NowHiringhttps://gag.gl/5ERlfx",11 hours ago
Alexa Montane Marro,292,3 comments,1 repost,"Thinking of all my former colleagues at#metawith the recent announcement to layoff thousands more with recruiting taking the brunt tomorrow.I can attest to the high caliber of talented, hardworking, and caring individuals I had the pleasure of working with and hired during my time there.  If you have the chance to hire someone from Meta, know that you are getting an all-round all star.To all my metamates, my network is your network.  Please don’t hesitate to reach out and I promise there is life after Meta!#metalayoffs#techlayoffs#recruiting",11 hours ago
Erin Krempels,103,19 comments,,"A top 5 career moment today as I received R100's HRBP Care Award at our Stores HR Spring Meeting, and I am so dang excited and honored! THANK YOU to my boss, peers, and team who have helped me be the leader I am - I am so grateful to work with such an amazing group!Ingrid HowardAlexa KelloggSheila Manns, MBAMindy Orosco-WittMary Kate FleschBraden ShimadaCassidy McKinneyBrenda MartinezAdrian VenturaJustin BarnumHayley Medeiros#worksomewhereyoulove#teamtarget",11 hours ago
Kari Meyer,0,,1 repost,To all my current nyc social workers (former students encouraged!!)  - if you or your organization wants to help shape the future of social work please consider supervising a current bssw or msw student in the fall. All new supervisors are eligible for 24 CEU’s:) contact me atkari.meyer@csi.cuny.edu,
Genoa Healthcare,16,,3 reposts,"""For these consumers, going two or three days without their medications could have ruined their Christmas.” – Genoa Pharmacist Meredith Sullivan. When a historic snowstorm hit her town, it was no match for her dedication to deliver medications to her consumers. Read more:https://hubs.ly/Q01GSjPw0",
Rubia Ferrão,11,,,"A Terça Digital doPortal NeoJusfoi sobre o abandono de incapaz, com base em conduta negligente de um pai recém reportada pela mídia.Confira emhttps://lnkd.in/eJJBfsb9#educacaodigital#direitodigital#direitopenal#tecnologia",11 hours ago
Roger Strukhoff,16,,2 reposts,"Just posted this report fromData Centre World Londonwith a focus on the dreams of Africa and developing nations as discussed inIDCA - International Data Center Authoritypre-conference events and conference participation.We're clearly in the post-pandemic era & it's time to achieve greatness.Mehdi ParyaviAnna WintersArun ShenoyOscar MatthewsWinston Ma, CFA Esq.Bruce Armstrong TaylorSolomon ('Sol') EdunDr Robin DanielsDavid Hamner,Joseph, Sr OkpakuPaul MorrisonJohn KamaraIrene Phoebe KiwiaNancy ChristianoAlexa D.Derek WebsterKurtis FriesenLiz HoodJULIUS AKINYEMIBecky WantaSandy AtwellTim MartinMurat SönmezSandy CarterMac Devinehttps://lnkd.in/geWuvk79",11 hours ago
Code6,0,,,"The Blink Video Doorbell is down to an all&time low of $35.Amazon has rolled out another sale on smart home devices from its Blink brand, bringing a range of video doorbells and security cameras back down to, or at least near, their lowest prices to date. If you're comfortable with the idea of having an Amazon camera outside of your home, one highlight is the Blink Video Doorbell for $35. That matches the device's all-time low, coming in $15 below Amazon's list price and about $10 off the average street price we've seen in recent months. If you're thinking of picking up a Blink cam for the first time, note that a bundle that pairs the Video Doorbell with the company's Sync Module 2 — which lets you view the camera's live feed on-demand and utilize local storage — is down to $59, which is about $15 off its usual going rate and $5 more than the best price we've tracked.Blink is essentially the budget counterpart to Amazon's other major smart home subsidiary, Ring. Its Video Doorbell is much more basic than a pricier option like Arlo's Essential Video Doorbell, the top pick from our guide to the best smart home devices, but it still delivers serviceable 1080p video, night vision and the ability to see and speak to people at your door regardless of where you are. The whole thing is relatively easy to install, and it can run off wired power or a couple of AA batteries. Blink says the device can get up to two years of juice, depending on how hard it's put into use.That said, the camera's field of view (135 degrees horizontal, 80 degrees vertical) isn't as wide as higher-end options, and it only works with Amazon's Alexa assistant, not alternative platforms like Apple HomeKit, Google Assistant or IFTTT. And while you don't need any add-ons, the doorbell's storage and live view options are limited without the Sync Module or one of Blink's subscription plans. Without the Module, you'll only receive alerts and a live view when the doorbell senses activity or someone presses its button. Still, this is a worthy option for those looking to install a competent, battery-powered doorbell cam for as little money as possible. Beyond the Video Doorbell, other notable deals include a two-camera kit of Blink's Outdoor security cam, another pick from our best smart home device guide, for $104. That's $5 more than the lowest price we've seen. The sale includes several bundles that mix and match various camera options as well.Follow @EngadgetDeals on Twitter and subscribe to the Engadget Deals newsletter for the latest tech deals and buying advice.This article originally appeared on Engadget athttps://lnkd.in/gb2TGFmfhttps://lnkd.in/g8vW-uxH",11 hours ago
"Jeff Del Ricci, Pharm.D.",16,,4 reposts,"With so many myths about medication-assisted treatment (MAT) out there, it can be tough to know what to believe. Genoa Healthcare just rounded up six things to know about this treatment. Check them out:https://lnkd.in/eQkFmMfa",
Sawyer Hemsley,234,12 comments,13 reposts,"VP OF MARKETING 📱🖥️I'm thrilled to announce that we are looking for a VP of Marketing to join ourCrumbl Cookiesteam! I may be a bit biased here, but I strongly believe we are one of the BEST teams in the nation, committed to taking our business to the next level. We're looking for a creative, strategic-minded professional who can lead our marketing efforts to drive results.If you or someone you know is interested in joining our team, please reach out! We can't wait to find the perfect addition to help us make an even bigger impact in our industry.#business#marketing#creative#hiringnow#hiringAPPLY HERE: 👉🏼https://lnkd.in/gkZkQNts",
Forbes México,80,,7 reposts,"📈 El peso cerró en 18.60 por dólar, con una apreciación del 1.61%.",
Alexa Gutierrez,1,,,👩‍🏫ING. ADRIANA LÒPEZ👩‍🏫EN VIVO▶️ Versión actualizada▶️ Registro de la nómina de socios y administradores▶️ Aplicación prácticaInformaciòn:🙋‍♀️ Alexandra Gutiérrezbit.ly/3bdcenr0995035999,12 hours ago
Scott Collick,41,3 comments,1 repost,"What a great way to celebrate Pi Day (3/14) than with the kickoff of theDuPont2023 Emerging Innovation Network.We had a keynote address fromAlexa Dembekand then a fun, interactive session with author, founder and innovation coachDavid Bland. David brought his a-game as we disused how to define and shape value propositions.It was a great opportunity for our innovators to get some coaching on Lean Innovation, design thinking and business model innovation. Thanks for spending some time with us this morning David!  ThanksLindsey KarpowichandMichael Dubnanskyfor hosting!  You all rocked today.#piday2021#innovation#development#designthinking#lean",12 hours ago
Alexa Lansing,1,,,"Seeking a Director of Sales & Marketing in Torrance, California or Cincinnati, Ohio for a uniform apparel company!#JobOpportunity#NowHiringhttps://gag.gl/WlNeC7",11 hours ago
Celso KITAmura,4,,,"Faaala App Dev!.Em um mundo cada vez mais digital, a criação de aplicações com tecnologia web tornou-se fundamental para empresas de todos os setores..Nesse vídeo eu vou te mostrar o feijão e arroz, o romeu e julieta da tecnologia web..https://lnkd.in/eWFty8whBora aprender a criar skills para Alexa!#ProfissaoAppDev#SouAppDev",12 hours ago
"Alexa Lott, SHRM-SCP",3,,1 repost,See you at the Heart of America Spring Conference tomorrow!#esophoa#esop,12 hours ago
Alexa Durán,0,,,Cajas empresariales con variedad de productos a su gusto📲86678995,12 hours ago
Ricardo Saldívar,896,49 comments,78 reposts,"Los invito a leer mi columna de hoy en el periódico Reforma, en ella comparto con ustedes el gran privilegio que tengo al ser electo Presidente del Consejo Directivo del Tecnológico de Monterrey y de las estrategias que implementaremos para lograr nuestro propósito: Transformar vidas.",
Ricardo Saldívar,896,49 comments,78 reposts,"Los invito a leer mi columna de hoy en el periódico Reforma, en ella comparto con ustedes el gran privilegio que tengo al ser electo Presidente del Consejo Directivo del Tecnológico de Monterrey y de las estrategias que implementaremos para lograr nuestro propósito: Transformar vidas.",
Alexa Lansing,1,,,"Seeking a Temp to Perm HR Trainer in New York, New York for a luxury fashion brand!#JobOpportunity#NowHiringhttps://gag.gl/rVwIn5",12 hours ago
Frédéric Cloteaux,33,2 comments,4 reposts,"De l'énergie, du bon sens...et des résultats !Leïla Grison,Publicis Groupece matin dans le 7/9Vivre FM",
Emily Raibley,13,,1 repost,"Good morning! Wheeler Staffing Partners is hiring for a Full-Time Retail Merchandiser in the Alto, GA area. Contact me to apply today.#wsp#wspcareers#wheelersp#wheelerstaffingpartners#nowhiring#retailmerchandising#georgiajobs#applytoday",
Alexa Durán,0,,,Variedad de cajas y bocadillos para toda actividad 📲86678995,12 hours ago
RetailWit,1,,,"Your Daily#QuickWit(3/14/23):  Amazon trains robots with Alexa Arena game, Meta axes 10k jobs, and Unilever reveals feel-good food trends, carbon counting in the grocery aisle and More!https://lnkd.in/gWxWnkhK",12 hours ago
ELETRÔNICA DO RUSSO,0,,,"#CÂMERASCOM VÁRIOS RECURSOS + TECNOLOGIA EMBARCADA, INCLUSIVE COM O RECURSO IA + ALEXA + DETECÇÃO DE SER HUMANO + POE E OUTROS  RECURSOS,NESSE CENÁRIO, TEM CÂMERAS DE 2 MEGAPIXELS / 4 MEGAPIXELS / 5 MEGAPIXELS E 4K , ALEM DE UM SPEED DOME COM 2 LENTES COM 2 MEGAPIXELS CADA + IA + ALEXA + DVR GIGA ORION ,SÓ NA ELETRÔNICA DO RUSSO, CURTA E SEGUEANTES SEGUE :• COMO LIGAR CÂMERA...#CÂMERASCOM VÁRIOS RECURSOS + TECNOLOGIA EMBARCADA, INCLUSIVE COM O RECURSO IA + ALEXA + DETECÇÃO DE SER HUMANO + POE E OUTROS  RECURSOS,NESSE CENÁRIO, TEM CÂMERAS DE 2 MEGAPIXELS / 4 MEGAPIXELS / 5 MEGAPIXELS E 4K , ALEM DE UM SPEED DOME COM 2 LENTES COM 2 MEGAPIXELS CADA + IA + ALEXA + DVR GIGA ORION ,SÓ NA ELETRÔNICA DO RUSSO, CURTA E SEGUEANTES SEGUE :• COMO LIGAR CÂMERA...",12 hours ago
Zemplee Inc,0,,,"We are so excited to announce that the Zemplee Updates skill is now available on all devices with Amazon Alexa! If you are a Zemplee customer, you can now receive notifications regarding the wellbeing of your loved one straight to your device. Check out our website to learn more 🥰 link in bio#eldercare#aginggracefully#seniorcare#caregiving#elderly#dementiacare#alzheimerscare#homecare#seniorliving#healthyaging#elderlyhealth#caregiversupport#elderlysupport#elderlyassistance#elderlyindependence#elderlyempowerment#elderlyrights#elderlyadvocacy#agefriendly#elderlycommunityhttps://lnkd.in/guegTJjq",12 hours ago
Alexa Barry-Pujol,8,2 comments,,J’ai le plaisir de vous annoncer que j’occupe désormais le poste de Responsable audit interne chezMutuelle des Architectes Français assurances.😀🤩,12 hours ago
Alexa Durán,0,,,Cajas de 4 bocadillos para una actividad📲86678995,12 hours ago
Alexa Durán,0,,,Cajas de 4 bocadillos para una actividad📲86678995,12 hours ago
Yonkers Partners in Education (YPIE),13,,2 reposts,"Today is (Y)π Day, a very special day for all of us at YPIE!  We are celebrating all our YPIE +Yonkers Public Schoolsstudents who are on the path to a bright future!#collegebound#pieday#yonkers",
Gabriela Q. B.,21,16 comments,1 repost,"NYU Veterans Future Lab#Summitis almost here! 🎉Join us on March 23rd in NYC for the VFL Summit where you'll hear from these#veterans#foundersand#expertsdiscuss how you can cut through the noise and effectively market your business.OrganizedQis a proud#VFL#Summit#Sponsor!RSVP:www.bit.ly/vflsummit2023""IRON"" Mike SteadmanBrendan AronsonJason PerochoNicholas LozanoAlexa Modero#business#future#marketing",12 hours ago
James Swingos,146,22 comments,1 repost,"I’m ecstatic to joinMedal.tvas COO, working alongsidePim de Witte,Joshua Lipson, and the rest of the team, in addition toRyann LaiandLia ZhangfromMakers Fund. After years working in the space, I believe that Medal is the best social gaming start-up in the market and that the team is best-in-class, both strategically and technically.As an investor atGeneral Catalyst, I enjoyed working alongside many entrepreneurs in the gaming and consumer category. To all of you who are now friends, I hope we can still jam on how to raise the bar for digital consumer products, across games, social and other categories.Above all, I’d love to thank the team at GC who taught me so much and worked with me through thick and thin. Special thanks toNiko Bonatsos,Adam Valkin,Tamanna Khemani,Adrian Abeijon,Alexa Liautaud,Johnson Yang, andJonny Z.for an incredible ride.",12 hours ago
Mala Arunkumar Mukherjee,0,,,HP Omen 12th Gen Intel Core i7-12700H 16.1 inch(40.9cm)FHD Gaming Laptop(16GB RAM/1TB SSD/GeForce RTX 3070Ti 8GB Graphics/144Hz/7ms Response Time/Win 11/MSO 2021/Backlit/B&O/Alexa/Xbox Pass)16-k0370TX,12 hours ago
Bayron Lara,0,,,"With voice assistant technology becoming increasingly popular, it can be tough to decide which one to use. We've put together a comparison of Alexa, Siri and Google Assistant to help make your choice easier. Read more:",12 hours ago
John Lucyk,0,,,"Description:Fall sound asleep with EndelWind down, drift off, and wake up refreshed. Improve your sleep using power of sound with the Endel apps for iOS, Android, macOS, Apple Watch, Amazon Alexa, and Apple TV.Find your focus with EndelFocus faster and maintain your concentration with sounds backed by science.",12 hours ago
Steve Ardire,7,,,"BetterMeal AI.ai reveals connections between gut and food with proven#scienceto empower people to heal their#guthealthconditions for good and not just manage the disease.#guthealthmatters#guthealthy#foodasmedicineSwathi A.Cynthia Forsyth, MHAAyesha HussainLindsay MicoRebecca Wiedemer - Golden Grove GlobalNatanya Wachtel, PhD.   expert-on-demandAlexa ZuroffCharla TriplettGenevieve LeMarchalRichard JuknavorianLorenzo ValloneNichol Bradford",12 hours ago
Amazon Alexa Developers,6,,,Totally new to Alexa development? Eager for a refresher course on what the Alexa Skills Kit is? You've come to the right place:https://amzn.to/3JEyrt1,12 hours ago
Holly S.,4,,,"Chester Vergara,Alexa Sandella,Maranda WoolfI just want to say thank you for all you taught me. It’s been on my mind lately and I wanted to take a moment to let you know I am very thankful. May God bless you :)",12 hours ago
Alejandro Exy,0,,,"VENTA DE DEPARTAMENTO MODERNO EN LA AV SÁNCHEZ CARRIÓN - JESÚS MARÍA.PRECIO: $150.000,oo.Disfruta la experiencia de vivir en un lugar moderno y confortable, en un EDIFICIO ECOLÓGICO que te brinda ahorro energético, y te ofrece la oportunidad de tener todo lo que necesitas para vivir feliz, con comodidad, tranquilidad y seguridad.Este hermoso departamento está bien ubicado, justo en el corazón de la AV. FAUSTINO SÁNCHEZ CARRIÓN, adyacente a la Av. Eduardo Avaroa, y a la Av. General Salaverry.La zona cuenta con muchas facilidades tales como: Transportes, mercados, Plaza Vea, Falabella, restaurantes, servicios delivery, colegios, universidades, iglesias, parques, etc... También está a dos minutos del Real Plaza Salaverry, y a ocho minutos del Hospital Rebagliati.DESCRIPCIÓN:Área Ocupada: 61mts2Antigüedad: 2 años- Dormitorio principal + Clóset + Baño- Dormitorio secundario + Clóset- Baño completo- Cocina con muebles altos y bajos- Mesón tope de granito sal y pimienta- Sala - comedor- Lavandería + Lavaseca Samsung- Therma a gas- Gas natural en todos los usos- Piso laminado- Sistema de Luces con Inteligencia Artificial: ALEXA o GoogleHOME- Luminaria marca EGLO-Cochera + DepósitoÁREAS COMUNES:- Piscina con vista panorámica- Cuatro terrazas- Cuatro áreas de parrillas- Salón social amplio- Sala de cine- Sala de usos múltiples- Sala infantil con kitchenette- Parque para niños- LobbyOTRAS CONSIDERACIONES:- Edificio Ecológico de 20 pisos- Tres ascensores- Rampa para Discapacitados- Ubicación del departamento piso 15- 8 departamentos por piso- Mantenimiento de S/230- Sistema de alarma contra incendios- Escaleras de emergencia- Sistema cortafuegos y extintores- Video vigilancia 24/7- Estacionamiento para bicicletas- Edificio antisísmico- Edificio PET FRIENDLYDATOS DE CONTACTO:Alejandro ExyAsesor InmobiliarioNK INMOBILIARIATelf. +51 918 385 631🏭🕋🏡🇵🇪🏆🥇👨🏾‍💻#licenciadoenfermeria#millenials#petfriendly#petlovers#departamento#midepa#depamoderno#airbnb#estudiantedemedicina#rebagliati#doctores#ingenieros#ciclista#parejas#vistapanoramica#vistaexterior#depaconpiscina#parqueinfantil#lavaseca#conascensor#discapacidad#discapacitados#20pisos#jesusmaria#jesusmarialima#compras#ventas#linkedin#nkinmobiliaria#google",12 hours ago
Alexa Lansing,1,,,Seeking a Performance Marketing Associate for a remote opportunity with a luxury eyewear brand!#JobOpportunity#NowHiringhttps://gag.gl/3C2vLD,12 hours ago
caZas inteligentes,7,,,"Sobre nosso mais novo projeto! AP BBB, com Elieser Ambrósio e Kamila Salgado.Em breve, vocês conhecerão a casa inteligente dessa família queridinha do Brasil, toda controlada por Alexa e App!Acompanhe as novidades em nossos Instagram's e demais redes socias@caZasinteligentes@ElieserAmbrosio@Kamila.Salgado",12 hours ago
Adam H.,0,,,Amazon Halo Rise review: A sleep-tracking nearable to replace your clumsy wearable,12 hours ago
Pleasanton Chamber of Commerce,6,,2 reposts,"Pleasanton Wealth Management Team: Offering over 35 years of experience.""As a dedicated member of the Pleasanton community and proud member of the Chamber of Commerce, we have had the privilege of servicing our clients for over 35 years. At the Bay Area Synergos Group, we bring a team approach with complementary skills to every client we advise. We create plans to help navigate the various stages of your life from asset accumulation through optimized distribution.""Learn more about the Bay Area Synergos Group at Morgan Stanley by checking out the business spotlight article that was featured in our March Business Connection newsletter here:https://lnkd.in/gWEqH6CHAlexa Bridge",
Zack Ryan,0,,,"Exciting news everyone!As we move further into the 21st century, one of the most intriguing and transformative technologies we are seeing is Artificial Intelligence (AI). With AI's continued growth and development, it's clear that it's going to play an even more significant role in shaping our world in the years to come.From personal assistants like Siri and Alexa to autonomous cars and drones, AI is already making a huge impact in our everyday lives. And as the technology progresses, it's going to continue to revolutionize industries like healthcare, finance, transportation, and more.One of the most exciting things about the future of AI is its potential to help us solve some of the world's most pressing challenges. From climate change to healthcare, AI has the ability to process large amounts of data and generate insights that can help us make more informed decisions.Of course, with the great potential of AI comes responsibility. It's important that we continue to have discussions around AI ethics and make sure that the development of AI is guided by principles of transparency, accountability, and fairness.As professionals, it's essential that we stay up to date with the latest developments in AI and understand how it can be applied to our respective fields. By embracing AI and continuing to learn about its capabilities, we can ensure that we are well-positioned to thrive in the new age of technology.So let's stay curious and keep exploring the exciting possibilities of AI together!#AI#future#growth#healthcare#healthcare#finance#artificialintelligence#data#ai#transportation#climatechange#developmentI#futuretech#innovation#technology#machinelearning",12 hours ago
Alexa Lansing,1,,,"Seeking a Product Marketing Coordinator in New York, New York for a growing multi-brand skincare company!#JobOpportunity#NowHiringhttps://gag.gl/N7joTV",12 hours ago
Anna Jefferson-Polk,14,2 comments,,"Thank you toWestern Athletic Conferencefor the opportunity to work the tournament in Las Vegas this past week! I learned additionally about game management and operations, marketing plans and strategies, and was blessed to meet more amazing people. So blessed and grateful!Hey Alexa play Vegas by Doja Cat!",13 hours ago
"Alexa S. Chilcutt, Ph.D.",8,,,"""Key Challenges Facing High PotentialsOver nearly 20 years, the high potentials in our program have consistently identified five consistent leadership challenges:Leading teamsLeading changeLeadership styleLeading at scaleDriving business results""#leadershipdevelopment#leadershipcommunication",13 hours ago
Alexa Lincalis (Brockmann),0,,,,13 hours ago
Adam Broda,"1,082",81 comments,96 reposts,"I hired a graduate who messaged me on LinkedInBefore they applied, they went straight to the Hiring Manager with this message:""Hi Adam, I hope you're well. I wanted to learn more about the entry level PM roles you posted about. I'm currently a _____ at ________ university with _____ years of internship experience in the tech industry; including roles at _______ and ________. I’ll be a new _______ graduate in _______, and I’m looking to continue my career in the PM space. I’m passionate about ______ and I’d love the opportunity to show you how I can create value for your health technology team, just like I delivered this project (insert hyperlink) for my last employer. I hope to hear from you soon and am happy to provide a resume! Thank you.""There's no perfect#LinkedInintro, and it all depends on the audience,but this is a solid example of how to be clear, concise, direct, and friendly all at the same time.Also, since I’m more active on LinkedIn, often getting upwards of 25-30 messages a week, I appreciated that I didn’t have to read multiple paragraphs.Furthermore, notice this doesn't ask me (the HM) to take action for a total stranger.No requests for ""virtual coffee""no asking to ""pick my brain""no list of questions included for me to answer.Sometimes the right message is all it takes.Let me know what intros have worked for you!#careertips#studentvoices#jobsintech#jobsearchtips",
"Rosemont Media, LLC",1,,,"As voice assistants 🗣 continue to change how and where we search for information, leveraging this type of search can help get your website in front of more people! ✨Visit our blog for 7 helpful SEO strategies that cater to voice search.",13 hours ago
Eneas de Oliveira Eneas de Oliveira,0,,,"https://bit.ly/3JHcppQR$ 3.656,55 à vista (5% Desc. já calculado.)ou R$ 3.849,00 em 10x de R$ 384,90 sem juros",13 hours ago
Alexa Bilankov,0,,,"My amazing company is#hiring! Please DM me if you're looking for a new opportunity in strategic communications, I would love to tell you more.",13 hours ago
Jorge Enrique Vicente Hernández,36,1 comment,,"Hace 2 años termine un proyecto personal de comparación de productos de supermercados por marca y precios, usando técnicas de procesamiento de lenguage natural y webscrapping.Ahora, todo eso lo puedo conseguir usando chat-Bing, (asumo que Chatgpt tambien lo puede hacer ). Los precios no estan actualizados pero te devuelve el resultado solicitado.Es decir, a traves de un chatbot o con comando de voz (si lo programo en mi Alexa):- Podre pedir que me genere el menú de la semana- Y que me compre los productos en un supermercado, donde los precios están más bajos!!!Espero pronto los supermercados pongan a disposición un chatbot como esos .Me ahorro tiempo y dinero.",13 hours ago
Cheryl Carder,232,4 comments,17 reposts,"BLUE ORIGIN's New Glenn rocket is HUGE!! Check out the stage 1 qualification tank inside the tank cleaning and processing facility at Cape Canaveral, FL. There is still time to contribute to this impressive launch vehicle, see my open roles:https://lnkd.in/gpM8-p6y#aerospaceengineering#avionics#engineeringjobs#teamblue#fpga#hardwaredesign#aerospaceanddefense#aerospace#aeronautics#rocketscience",
Harmonica Rental,0,,,VIEJOS fue rodada con equipos ARRI ALEXA MINI y ópticas ATLAS ORION ANAMORPHIC de Harmonica Rental.Gracias por la confianzaLa Dalia Films Productora,13 hours ago
Alexa Landsman,0,,,Listen to Dr. Sue speak about his personal experiences with microaggressions and his research on the subjects of microaggressions and microinterventions. I have also added an information sheet regarding examples of microinterventions.https://lnkd.in/gW4uch6fhttps://lnkd.in/gWCe3cRg,13 hours ago
Ann Keady,1,,,"Last year Ewa Kolczyk, senior software development manager with Amazon Web Services (AWS), and Kayoko Yanagisawa, senior speech scientist in Alexa,  talked about how Amazon is improving Alexa’s response to work optimally for everyone.Learn how Amazon uses machine-learning techniques to modify different aspects of speech — tone, phrasing, intonation, expressiveness, and accent — to create unique Alexa responses.✨",13 hours ago
