Name,Reactions,Comments,Reposts,Content,Date
Code6,0,,,"Tesla pauses rollout of Full Self&Driving beta software.Tesla paused the rollout of its Full Self-Driving beta software in the United States and Canada following a recall of the system that federal safety regulators warned could allow vehicles to act unsafe around intersections and cause crashes.Tesla said in a new company support page that new or pending installations of FSD beta software — an advanced driver assistance system that costs $15,000 — will be halted until it issues an over-the-air software update that corrects the issue. The software update is free.“Until the software version containing the fix is available, we have paused the rollout of FSD Beta to all who have opted-in but have not yet received a software version containing FSD Beta,” the company wrote on the support page.Earlier this month, Tesla said it was recalling certain 2016–2023 Model S and Model X vehicles; 2017–2023 Model 3 vehicles; and 2020–2023 Model Y vehicles equipped with Full Self-Driving Beta (FSD Beta) software or those pending installation. The recall, which was posted on the National Highway Traffic Safety Administration’s website, affects as many as 362,758 vehicles equipped with the software, according to the notice.This recall affects only U.S. and Canada vehicles. Affected vehicles were identified based on vehicle manufacturing, configuration, and software records.Tesla vehicles come standard with a driver-assistance system branded as Autopilot. For an additional $15,000, owners can buy “full self-driving,” or FSD — a feature that CEO Elon Musk has promised for years will one day deliver full autonomous driving capabilities. Tesla vehicles are not self-driving.Instead, FSD includes a number of automated driving features that still require the driver to be ready to take control at all times. It includes the parking feature Summon, as well as Navigate on Autopilot, an active guidance system that navigates a car from a highway on-ramp to off-ramp, including interchanges and making lane changes. The system is also supposed to handle steering on city streets and recognize and react to traffic lights and stop signs.Notably, the company support page acknowledges that the system in certain rare circumstances could potentially infringe upon local traffic laws or customs while executing these driving maneuvers in specific conditions before the driver may intervene.Tesla also describes FSD as a Level 2 system on the support page, a designation that while obvious may come as a disappointment to shareholders and owners who support Musk’s belief that the vehicles will be “self driving.”There are five levels of automation under standards created by SAE International. Level 2 means two primary functions — like adaptive cruise and lane keeping — are automated and still have a human driver in the loop at all times.Tesla pauses rollout of Full Self-Driving beta software by Kirsten Korosec originally published on TechCrunchhttps://lnkd.in/dFmysPrA",2 weeks ago
Brent Holzapfel,3,,,"Know someone who drives a Tesla?Tesla's autopilot and self-driving technology have repeatedly put consumers at risk, leading to accidents causing severe injuries and deaths. Despite marketing the features as safe and reliable, their track record suggests otherwise.According to the report by the National Traffic Highway Safety Administration, the multiple issues identified with the Full Self-Driving Beta system included the following:-Coming to a sudden stop unintentionally-Failing to come to a complete stop at stop signs-Inability to identify changes in speed limit-Proceeding through an intersection with a yellow light-Traveling straight in a turn-only laneMorgan & Morgan is currently accepting claims for accident victims injured because of Tesla's autopilot technology. Message me for more info",2 weeks ago
Financial Assets,0,,,Reuters - Tesla Inc and its Chief Executive Elon Musk were sued by shareholders who accused them of overstating the effectiveness and safety of their electric vehicles Autopilot and Full Self-Driving technologies.#ZacharyKirkhorn#Tesla#ThomasLamontagne#Musk#TheSecuritiesAndExchangeCommission#Autopilot#DeepakAhuja#DistrictCourt#Nhtsa,2 weeks ago
"Logan ""The Vest"" Holmes",1,,,"Know someone who drives a Tesla?Tesla's autopilot and self-driving technology have repeatedly put consumers at risk, leading to accidents causing severe injuries and deaths. Despite marketing the features as safe and reliable, their track record suggests otherwise.According to the report by the National Traffic Highway Safety Administrations, the multiple issues identified with the Full Self-Driving Beta system included the following:-Coming to a sudden stop unintentionally-Failing to come to a complete stop at stop signs-Inability to identify changes in speed limit-Proceeding through an intersection with a yellow light-Traveling straight in a turn-only laneMorgan & Morgan is currently accepting claims for accident victims injured because of Tesla's autopilot technology.",2 weeks ago
Shealyn Pike,7,2 comments,,"Know someone who drives a Tesla?Tesla's autopilot and self-driving technology have repeatedly put consumers at risk, leading to accidents causing severe injuries and deaths. Despite marketing the features as safe and reliable, their track record suggests otherwise.According to the report by the National Traffic Highway Safety Administration, the multiple issues identified with the Full Self-Driving Beta system included the following:-Coming to a sudden stop unintentionally-Failing to come to a complete stop at stop signs-Inability to identify changes in speed limit-Proceeding through an intersection with a yellow light-Traveling straight in a turn-only laneMorgan & Morgan is currently accepting claims for accident victims injured because of Tesla's autopilot technology. Message me for more info",2 weeks ago
Maggie Tipton-Plotts,5,,,"Know someone who drives a Tesla?Tesla's autopilot and self-driving technology have repeatedly put consumers at risk, leading to accidents causing severe injuries and deaths. Despite marketing the features as safe and reliable, their track record suggests otherwise.According to the report by the National Traffic Highway Safety AdminIstration, the multiple issues identified with the Full Self-Driving Beta system included the following:Coming to a sudden stop unintentionallyFailing to come to a complete stop at stop signsInability to identify changes in speed limitProceeding through an intersection with a yellow lightTraveling straight in a turn-only laneMorgan & Morgan is currently accepting claims for accident victims injured because of Tesla's autopilot technology.",2 weeks ago
Brian Fisher,2,,,"Know someone who drives a Tesla?Tesla's autopilot and self-driving technology have repeatedly put consumers at risk, leading to accidents causing severe injuries and deaths. Despite marketing the features as safe and reliable, their track record suggests otherwise.According to the report by the National Traffic Highway Safety Administration, the multiple issues identified with the Full Self-Driving Beta system included the following:- Coming to a sudden stop unintentionally- Failing to come to a complete stop at stop signs- Inability to identify changes in speed limit-Proceeding through an intersection with a yellow light- Traveling straight in a turn-only laneMorgan & Morgan is currently accepting claims for accident victims injured because of Tesla's autopilot technology. Message me for more info.#safety#administration#technology",2 weeks ago
Courtney Curtis,3,,,"Know someone who drives a Tesla?Tesla's autopilot and self-driving technology have repeatedly put consumers at risk, leading to accidents causing severe injuries and deaths. Despite marketing the features as safe and reliable, their track record suggests otherwise.According to the report by the National Traffic Highway Safety AdminIstration, the multiple issues identified with the Full Self-Driving Beta system included the following:- Coming to a sudden stop unintentionally- Failing to come to a complete stop at stop signs- Inability to identify changes in speed limit- Proceeding through an intersection with a yellow light- Traveling straight in a turn-only laneMorgan & Morgan is currently accepting claims for accident victims injured because of Tesla's autopilot technology. Message me for more info",2 weeks ago
Harald M. Depta,0,,,"In der vergangenen Woche machte die Nachricht von einem Rückruf der Beta-Software#FSDfür das Autopilot-System von#Tesladie Runde. CEO Elon Musk wies jedoch darauf hin, dass es sich hierbei nicht um einen Rückruf im eigentlichen Sinne handle.Dennoch bezeichneten sowohl die Verkehrsbehörde NHTSA als auch Tesla selbst die Aktion als solchen. Ein neues Support-Dokument zeigt nun, dass vorerst keine neuen Kunden die Beta-#Softwareerhalten werden.FSD steht für Full Self-Driving und bezeichnet sowohl die Option, die man in den#USAfür 15.000 Dollar kaufen kann, als auch die Software selbst. Obwohl es nach autonomem Fahren klingt, ist dies im Kleingedruckten bei der Bestellung und bei der Aktivierung deutlich gemacht: FSD ist keineswegs so zu verstehen. Die#NHTSAforderte Ende Januar einen Rückruf der Beta-Software, da sie in bestimmten Situationen das#Unfallrisikoerhöhe. Tesla teilte diese Einschätzung nicht, entschied sich aber zu einem freiwilligen Rückruf.Betroffen sind potenziell 362.758 Fahrzeuge von Model 3 bis Model X aus den Jahren 2016 bis 2023, bei denen es sich um alle in den USA handeln dürfte, deren Käufer die FSD-Option dazugewählt haben. Der Beta-Test begann im Oktober 2020 mit einem kleinen Kreis und wurde langsam erweitert.Im November 2022 kündigte CEO Musk an, dass ab sofort alle Tesla-Fahrzeuge mit FSD-Option in Nordamerika daran teilnehmen könnten. Im Geschäftsbericht für das vierte Quartal 2022 wurde diese Zahl dann mit rund 400.000 in den USA und Kanada angegeben.Gemäß des Rückruf-Dokuments hat Tesla die Verbreitung von FSD Beta an alle pausiert, die sich angemeldet, aber noch keine Software-Version mit FSD Beta erhalten haben. Es ist jedoch unklar, welchen Anteil der genannten 400.000 Kunden das ausmacht und wann die#Verbreitungwieder aufgenommen wird. In der Rückruf-Mitteilung wurde jedoch angekündigt, dass in den kommenden Wochen ein#Updatefür die Beta-Software verbreitet werden soll, das das Verhalten in problematischen Situationen verbessert. Dies dürfte auch für den Neustart der FSD-Verbreitung an zusätzliche Kunden gelten.Tesla-Besitzer mit bezahlter#Optionund angemeldeter Test-Teilnahme müssen daher vorerst warten, bevor sie aufgenommen werden können. Das bedeutet auch, dass vorerst keine neu gekauften#Elektroautosvon Tesla die Beta-Software erhalten können. Im Umkehrschluss bestätigen die veröffentlichten Hinweise jedoch, dass FSD bis zum Vorliegen des Updates nicht deaktiviert wird, wenn es bereits vor dem Rückruf installiert war. Eine weitere Ausweitung des Beta-Tests in den USA ist jedoch vorerst unterbunden. Bisherige Teilnehmer erhalten erst dann wieder eine neue Version von FSD, wenn sie die von der Behörde geforderten Verbesserungen enthält.#emobilität#unternehmen#assistenz#probleme#elektroauto",2 weeks ago
"Ivan Prock, P.Eng., BEng, MS",1,,,"See the article for the tweets w/ more details.#Tesla#Model2#InvestorDaySpeculation#PierreFerragu#NewStreetResearch""As noted by New Street Research Managing Partner Pierre Ferragu, the “Model 2” is a critical component of Tesla’s continued success. And while details about the vehicle will likely be discussed on Investor Day, the Wall Street veteran shared some tidbits about what New Street expects from the vehicle.First off, Ferragu estimated that the upcoming vehicle would be about 15% shorter, 30% lighter, and have a battery that’s 25% smaller than the pack installed on the Model 3. The analyst explained how New Street Research was able to come up with its estimates. “We looked at how ICE compacts compare to mid-size ICE sedans and extrapolated the comparison between Model 3 and ICE mid-size sedans to reach this conclusion,” Ferragu wrote on Twitter.Apart from this, New Street Research expects the “Model 2” to be about 37% less expensive to build compared to the Model 3. Half of these cost savings would likely be due to the car’s smaller size, while the other half would likely be due to design, architecture, and manufacturing innovations. Elon Musk, for his part, has mentioned in the past that with its next-generation platform, Tesla would aim to make two cars for the same effort it takes to produce one Model 3 today.Considering the advantages inherent in Teslas, such as FSD/Autopilot, superior range and performance, as well as the Supercharger Network, Ferragu noted that the “Model 2” would likely command a premium over vehicles like the Toyota Corolla, similar to how the Model 3 commands a premium over a Honda Accord. Despite this, the “Model 2” would likely be competitive. This was certainly the case last year wth the Model 3 and Model Y, both of which performed well despite their steep prices.That being said, the analyst noted that Tesla might be able to maintain a gross margin heading towards 30% for vehicles, even with a smaller, more affordable vehicle in the mix. And considering its expected price of $25K MSRP, the upcoming affordable electric car would effectively address about 80% of the auto market. With this, Ferragu noted that the vehicle could ultimately pave the way for Tesla to exceed 12 million units in 2030. This is optimistic considering Tesla’s volumes today, though it should be noted that the EV maker is looking to achieve an output of 20 million vehicles per year by the end of the decade.""",2 weeks ago
Elon Musk News by Tesla Oracle,20,6 comments,,"All that we know about#TeslaAutopilot HW4 Computer and things that Elon Musk will unleash upon the world this Investor Day on March 1st (around 900 words to read, pics, HW3 > HW4 retrofit, and more)...#teslamotors#elonmusknews#elonmusk#selfdrivingcars",2 weeks ago
Björn Behn,1,,,Two questions:1) What is the price of progress?2) What is progress?https://lnkd.in/eJd-_qQq#tesla#autonomousdriving#autopilot,2 weeks ago
Livio Varriale,0,,,"Tesla richiama 363.000 veicoli per rischio incidente causato dalla guida autonomaNotizie, autopilot, beta, Bug, evidenza, software, teslafonte:https://ift.tt/YEquvLe",2 weeks ago
Coen Hooijer,100,18 comments,3 reposts,"Met je Tesla op skivakantie naar Oostenrijk of Frankrijk? Negeer de Tesla laadstop suggesties!Vuistregel: Range anxiety bestaat niet.De Tesla navigatie zal je zo ‘veilig’ mogelijk een route voorstellen tot de eerstvolgende Supercharger maar je kunt jouw Tesla tijdens een lange rit het beste leegrijden tot ergens tussen de 0-10%. Je hebt in een Model 3 of Y namelijk op 0% nog steeds 4 kWh bruikbaar, dat is nog zo’n 20 km resterend. BijMisterGreen | Netherlandsrijden we het liefste tot 0%, elk procent extra is eigenlijk te veel. Maak je geen zorgen met een lege batterij stil te vallen, want om je batterij leeg te rijden moet je wel echt je best doen.Vaak zal de Tesla bij vertrek vanuit de Randstad met 85-100% je eerst naar Duiven of Hengelo sturen, bij aankomst in Duiven heb je dan nog zo’n 65% of in Hengelo meestal nog zo’n 25-40% lading over. Je kunt dan beter doorrijden naar Oberhausen of Hilden. Dit zijn allereerst veel mooiere locaties, hebben veel meer stalls (laadplekken) en een betere lounge/shop beschikbaar. Hoe meer stalls, hoe kleiner de kans op lange wachttijden bij de Supercharger. Hier heb je met 15 max 20 minuten je auto tot 80% bijgeladen om je weg te vervolgen. Het is raadzaam om nooit meer dan 80% te laden want er zijn voldoende Superchargers beschikbaar en het duurt aanzienlijk langer om van 80-100 % dan van 10-80% te laden.De Tesla Superchargers bij Oberhausen en Hilden zijn mooie locaties om op te laden op weg naar je wintersportbestemming. In Oberhausen kun je even los op de driving range of sport kijken op het gigantische scherm.Houd rekening met rijden in Duitsland (130-190 km/h) dat je ongeveer 100 km minder kunt rijden dan je navigatie aangeeft. Hoe lager je snelheid, hoe meer rijbereik. Als jouw volgende supercharger 220 km verderop ligt dan kun je wegrijden met 320 km op de navigatie, je Tesla zal tijdens het laden aangeven dat je met te weinig batterij aankomt maar tijdens het rijden loopt dit percentage langzaam op. Bovendien zijn er in Duitsland regelmatig wegwerkzaamheden waar je 80-100 km/h rijdt, dit heeft gunstige invloed op je range.Het loont altijd om tijdens het rijden even Autopilot in te schakelen en op je scherm te zoeken naar één Supercharger verder dan Tesla navigatie je voorschotelt, tik hem in en kijk hoeveel % je overhoudt volgens de navigatie. Ook kun je zien hoeveel laadplaatsen er in totaal zijn, hoeveel er beschikbaar zijn en wat de max. laadsnelheid is. Als je een Model 3 of Y rijdt kies dan altijd voor de 250 kW Superchargers.De laatste Superchargers voor je Oostenrijk binnenrijdt zijn in Langkampfen of in Füssen, deze is nieuw en zeker een bezoekje waard. Supercharger gemist? Zoek dan een Ionity snellader via je Tesla navigatie maar hou dan rekening met hogere prijzen.#endfossilfuel#tesla#mistergreen#supercharging#norangeanxiety",2 weeks ago
Henry Joswa,20,7 comments,,"“There isn’t even a close second to#Tesla,” the CEO - Musk said. The very next day,#Mercedes-Benz became the first automaker to achieve SAE#Level3certification in the U.S.🧿 Should an automotive development function like a Software development ?🧿Traditionally automotive technological advancement has beenSlowSteadySafety and ""#FirstTimeRight""  are priorities for an Engineer.🧿Software approach is moreAgileTrial and error is more digestibleOn-field ""continuous improvement""Periodic updates / releases are typical.(Given for sure SW as well does testing before rolling out)While I am big supporter of#agileapproach, simplicity / less complex and less bureaucratic solutions, I also ask myself, with a given race against time...🧿At what point is the being first and  ⚠️""time to market""  addiction becomes dangerous ? ⚠️Tesla speeding to market with half-baked automatic driver safety assistance systems has caused a bit of trouble for the company.Sure, profits up, but the Department of Justice, the National Highway Traffic Administration and the California Department of Motor Vehicles are all investigating Tesla’s “Autopilot” and “Full Self-Driving Beta” software for causing deadly crashes and misleading to the public.Luckily there are several technologies and approaches like virtual testing, digital twins that help to pull ahead and be fast. Digital approaches also facilitate First Time Right !Moritz FrobeniusDr. Wilhelm Graupner🔔+Follow me if topics connecting mobility's Tech-Business-Socioeconomics is of your interest#automotive#development#tech#testing#safety#softwaredevelopment#electriccars#autonomousvehicles#ADAS",2 weeks ago
Garal Das,4,,,"#Builda#Gameusing#ChatGPTin#2Minutes.Source Video :https://lnkd.in/ds-rE8rp:https://lnkd.in/dZ_2t2VX)#Builda#Calculator#Appin#1Minuteusing#ChatGPT""#DROP#EVERYTHINGand#FOCUS#ENTIRELYon#AI""Emad Mostaque : StabilityAI CEO :https://lnkd.in/d5sgRP2Z)https://lnkd.in/dcQvaWFX)#AIin#Coding9 WAYS to use#CHATGPT: for those who write#Code:& MOREhttps://lnkd.in/dB5qQh-k)2.10min : Github#Copilot& Andrej Karpathy (80% ProductivityImprovement in Coding)]Github#Copilot:https://lnkd.in/dVfDipYnhttps://lnkd.in/dtu9E7xE) :""#Ignorethis at your#Ownperil.""Santiago Valdarrama""#AIwill not#Replaceyou. A person using AI will.""https://lnkd.in/dmjCSVPC) :https://lnkd.in/d5sgRP2Z)#Learning#Aihttps://lnkd.in/dQniMctb) : Feb 11, 2023#FreeCourse :#MIT:Introduction to#DataCentric#AI::https://lnkd.in/dRGUYGeg: Video :https://lnkd.in/dj9vn9DB:https://lnkd.in/dekbH5xx) : 17/02/2023 :""#Understanding#DeepLearning""BYSimon J.D. Prince518pgs PDF :https://lnkd.in/dt8mFtgB:https://lnkd.in/dtHcw7w2[https://lnkd.in/dvMFTzzX)Let's#Build#GPT: from#Scratch, in Code, Spelled out.The Famous#AndrejKarpathy: Ex#Tesla#AutoPilot: Jan 17, 2023Always makes ""Complex Things look Very Simple"".https://lnkd.in/dbYZv9Ap: 42min. :#AndrejKarpathy- Full Self-Driving Autopilot -""PHD from STANFORD is not IMPORTANT"" : Elon MuskTesla Autonomy Day 2019 / AI DAY 2021 / 2022https://lnkd.in/dyaupEaz:https://lnkd.in/diurZi-7:https://lnkd.in/dcATkesb]https://lnkd.in/dVZRz87Y) : 28/12/2022Cramming:#Traininga#Language#Modelon a#Single#GPUin#OneDaySource :https://lnkd.in/dBFsAXDn:https://lnkd.in/dU-FyJba[https://lnkd.in/d5sgRP2Z)#Democratising#AI: EXCEPTIONAL INTERVIEW for Anyone Interested in#AIor#AGI. : ......#EmadMostaque: the Legend behind#StableDiffusion:https://lnkd.in/dbdzrr4m: Dec 2, 2022IT APPEARS LIKE A BENCHMARK TO JUDGE OTHERS IN THE FIELD OF AI.]https://lnkd.in/dtu9E7xE) :""#Ignorethis at your#Ownperil.""Santiago Valdarrama""#AIwill not#Replaceyou. A person using AI will.""#AI#Chatbot'#ChatGPT' (https://lnkd.in/d-RVxhcR)#Interviewedon#TVhttps://lnkd.in/d4zkUsC5:#OpenAI’s#ChatGPTchatbot: Here’s how much it#Coststo run per#DayIt might cost around $3#Millionper#Monthfor OpenAI to run ChatGPT.https://lnkd.in/dnVgiBhfDecember 27, 2022",2 weeks ago
Steffen Karl,1,1 comment,,"Autopilot ist „Mist“:Tesla-Gründer keilt gegen Elon Musk!Der angebliche „Autopilot“ in Tesla-Modellen sorgt immer wieder für Ärger. Jetzt hat sich Martin Eberhard, Mitgründer des Elektroauto-Pioniers, wenig schmeichelnd zu Wort gemeldet.27.02.2023, Marcus Efler-FNPDie Geschichte des Automobils ist voller Irrtümer. So behauptete der frühere US-Präsident Barack Obama einst, das Auto sei in Amerika erfunden worden – tatsächlich geschah dies 1886 in Deutschland durch die Firma Benz & Cie., heute bekannt als Mercedes-Benz. Eine andere weit verbreitete Meinung: Der erste erfolgreiche Hersteller von Elektroautos sei von dem gebürtigen Südafrikaner Elon Musk gegründet worden.Tatsächlich aber riefen die US-Amerikaner Martin Eberhard und Marc Tarpenning 2003 Tesla ins Leben. Der heutige CEO Elon Musk kaufte sich erst ein Jahr später ein, und drängte die Gründer 2007 aus dem schnell wachsenden Unternehmen. Besonders oft melden sich die beiden seitdem nicht zu Wort – anders als beispielsweise der ausgeschiedene Apple-Mitgründer Stephen „The Woz“ Wozniak, der immer mal wieder öffentlich erklärt, wie ihm iPhone und andere Entwicklungen so gefallen.Tesla-Gründer Eberhard: „Angestellte mit Respekt behandeln“Nun aber hat sich Martin Eberhard dazu geäußert, was er als Tesla-Chef anders machen würde als Elon Musk. „Ich glaube daran, Angestellte mit Respekt zu behandeln“, sagte er dem US-Wirtschaftsportal Business Insider in Anspielung auf die rüden Chef-Manieren Musks, und: „Ich bin nicht für zufälliges Feuern und solche Sachen. Wahrscheinlich wäre die Firmenkultur etwas netter.“",2 weeks ago
Dr. Wilhelm Graupner,83,38 comments,7 reposts,"For the “true believers” this is a major event 😎 (whether you are pro or con on xxDAR)Teslaapproaching the R-word in its new autonomous hardware: ….adarBackground info:- who is level 3:https://lnkd.in/ed6Fs-C4- listen to Elon himself:https://lnkd.in/dRJdwRSP- how to assess status quo:https://lnkd.in/dqUnnh4j- Wozniak inFortune:https://lnkd.in/dRf4dZ_U- which assistance system the customers ranked highest:https://lnkd.in/e8m-TtWF- Recent FSD recall = OTA Update:https://lnkd.in/e6hnBfDxMy opinion:➡️ we all are well advised to learn and improve - in the interest of safety, RADAR can only be good as it reaches BEYOND human senses.➡️ perhaps debates become less emotional when we all acknowledge from start that our approach might not 100% perfect.➡️ That opens for me als the debate on RADAR, LIDAR or vision stereo ? / ccBenyamin Parto#ww184#technology#markets#innovation#future#ww520",
Raghuveer Naraharisetti,130,31 comments,,I’m happy to share that I’m starting a new position as Software Engineer in Autopilot Team atTesla!,2 weeks ago
Atharva A.,27,3 comments,1 repost,Ever wondered how Tesla Autopilot perceives the world?#tesla#autopilot#ai#computervision#machinelearning,2 weeks ago
Garal Das,1,,,"#Builda#Calculator#Appin#1Minuteusing#ChatGPTSource Video :https://lnkd.in/di827Zzd:https://lnkd.in/dmjCSVPC)""#DROP#EVERYTHINGand#FOCUS#ENTIRELYon#AI""Emad Mostaque : StabilityAI CEO :https://lnkd.in/d5sgRP2Z)https://lnkd.in/dcQvaWFX)#AIin#Coding9 WAYS to use#CHATGPT: for those who write#Code:& MOREhttps://lnkd.in/dB5qQh-k)2.10min : Github#Copilot& Andrej Karpathy (80% ProductivityImprovement in Coding)]Github#Copilot:https://lnkd.in/dVfDipYnhttps://lnkd.in/dtu9E7xE) :""#Ignorethis at your#Ownperil.""Santiago Valdarrama""#AIwill not#Replaceyou. A person using AI will.""https://lnkd.in/dmjCSVPC) :https://lnkd.in/d5sgRP2Z)#Learning#Aihttps://lnkd.in/dQniMctb) : Feb 11, 2023#FreeCourse :#MIT:Introduction to#DataCentric#AI::https://lnkd.in/dRGUYGeg: Video :https://lnkd.in/dj9vn9DB:https://lnkd.in/dekbH5xx) : 17/02/2023 :""#Understanding#DeepLearning""BYSimon J.D. Prince518pgs PDF :https://lnkd.in/dt8mFtgB:https://lnkd.in/dtHcw7w2[https://lnkd.in/dvMFTzzX)Let's#Build#GPT: from#Scratch, in Code, Spelled out.The Famous#AndrejKarpathy: Ex#Tesla#AutoPilot: Jan 17, 2023Always makes ""Complex Things look Very Simple"".https://lnkd.in/dbYZv9Ap: 42min. :#AndrejKarpathy- Full Self-Driving Autopilot -""PHD from STANFORD is not IMPORTANT"" : Elon MuskTesla Autonomy Day 2019 / AI DAY 2021 / 2022https://lnkd.in/dyaupEaz:https://lnkd.in/diurZi-7:https://lnkd.in/dcATkesb]https://lnkd.in/dVZRz87Y) : 28/12/2022Cramming:#Traininga#Language#Modelon a#Single#GPUin#OneDaySource :https://lnkd.in/dBFsAXDn:https://lnkd.in/dU-FyJba[https://lnkd.in/d5sgRP2Z)#Democratising#AI: EXCEPTIONAL INTERVIEW for Anyone Interested in#AIor#AGI. : ......#EmadMostaque: the Legend behind#StableDiffusion:https://lnkd.in/dbdzrr4m: Dec 2, 2022IT APPEARS LIKE A BENCHMARK TO JUDGE OTHERS IN THE FIELD OF AI.]https://lnkd.in/dtu9E7xE) :""#Ignorethis at your#Ownperil.""Santiago Valdarrama""#AIwill not#Replaceyou. A person using AI will.""#AI#Chatbot'#ChatGPT' (https://lnkd.in/d-RVxhcR)#Interviewedon#TVhttps://lnkd.in/d4zkUsC5:#OpenAI’s#ChatGPTchatbot: Here’s how much it#Coststo run per#DayIt might cost around $3#Millionper#Monthfor OpenAI to run ChatGPT.https://lnkd.in/dnVgiBhfDecember 27, 2022",2 weeks ago
Martín Levi,1,,,"I recently chatted with ChatGPT and we discussed why Tesla is likely to be the go-to electric vehicle (EV) brand. It's partly due to the company's well-established name, but also because EVs are similar to smartphones in that the operating system is a critical feature. Elon Musk is often compared to a mix of Steve Jobs and Wozniak, which is a nod to his innovative leadership style and technical expertise.What sets Tesla apart is that its operating system, the Tesla Infotainment System, was specifically designed for electric vehicles. The system runs on a customized hardware platform that includes the Tesla Full Self-Driving (FSD) Computer, which is specially built for autonomous driving. It's equipped with two AI chips that can process vast amounts of data from the car's cameras, sensors, and other sources in real-time.What's particularly impressive about the Tesla OS is that it's software-defined, which means that most of the vehicle's features and functions are controlled by software rather than hardware. This allows Tesla to continually update and improve the driving experience for customers, providing new features and improvements over-the-air without requiring a dealership or service center.Tesla's OS is loaded with features, including Autopilot, Full-Self Driving, Caraoke, Bioweapon Defense Mode, virtual Easter eggs, and smart air suspension. Autopilot can automatically steer, accelerate, and brake, while Full-Self Driving can recognize stop lights, stop signs, and even change lanes on the highway. Caraoke is a fun feature that lets you sing karaoke while driving, and Bioweapon Defense Mode protects passengers by filtering out toxic chemicals.In addition, the Tesla OS includes hidden Easter eggs that provide a fun and unique way to interact with your car. The smart air suspension system adjusts the firmness based on GPS coordinates, providing a comfortable ride. Sentry mode allows you to monitor your parked car remotely from anywhere in the world, and Tesla's network of supercharging stations is expanding rapidly worldwide.Overall, Tesla's innovative OS and microchip have enabled a unique set of features that set its vehicles apart in the automotive market. With a powerful microchip and software-defined system, Tesla can continually update and improve its vehicles, moving at a scary pace.#automotive#change#ev#tesla#electricvehicles",2 weeks ago
Michael DeKort,29,9 comments,2 reposts,"Companies oversell the self-driving capabilities of their cars, with horrific outcomesYa think?While it's nice to see the press start to say these things, it's a bit frustrating that most didn't get this from day one and then need an mind-boggling amount of clear evidence to make even the slightest shift. Shame the press can't find a way to break free from echo chambers.Beyond that it's not just Tesla. Every single AV maker is lying, committing fraud and grossly negligent. They either need to harm or kill needless Guinea pigs to learn and test most crash cases. or they have to avoid them an tell the public they are good to go. Most are doing the latter. Hence, Waymo suing California to avoid providing any meaningful performance data. And NONE will provide any meaningful test data.Having said all of this, I think this is the year most find the courage to says what I have been saying for over 5 years. Question is will ANY AV maker CEO's have the courage and selflessness to admit they had the development approach all wrong and fix it? Or will they do as most have done so far? Cash in, spare their egos, say it was just too hard, go bankrupt and screw their employees and families. (Some have gone moved away from L4/5 or went to other use cases to make things easier. But NONE has admitted they had the development approach wrong.)#tesla#elonmusk#driverlesscars#driverlesscars#driverless#autonomousvehicles#selfdrivingcars#autonomous#autonomousdriving#selfdriving#adas#autonomousvehicle#driverlessvehicles#teslamotors#autopilot#autonomouscar#nhtsa#ntsb#AI#machinelearning#waymo#artificialintelligence#machinelearning#deeplearning#waymo",2 weeks ago
Prof. Dr. Hans-Joachim Hof,37,7 comments,1 repost,"DAS NEUE BING - ERSCHRECKEND SCHLECHT: Endlich habe ich Zugang zum neuen BING erhalten und schon die ersten Versuche zeigen, wie schlecht Microsoft Web-Suche und KI zusammengebracht hat. Unten ein Beispiel: ich habe Bing gebeten, die letzten drei Veröffentlichungen von Hans-Joachim Hof zusammenzufassen. Die von BING angegebene Quelle listet folgende Papers als meine letzten drei Veröffentlichungen:- Authentic Batteries: A Concept for a Battery Pass Based on PUF-enabled Certificates- Digital Forensics Investigation of the Tesla Autopilot File System- Security analysis of an Event Data Recorder system according to the HEAVENS modelKeine der Veröffentlichungen hat im Entferntesten zu tun mit mit den Titeln und Zusammenfassungen, die Bing mir andichtet.Gibt es in Zukunft die Fake News direkt aus der Suchmaschine?",2 weeks ago
Davide Scotti,8,1 comment,1 repost,"Tesla Autopilot, incidente mortale contro mezzo pompieri.È accaduto in autostrada a Contra Costa, San Francisco Bay Area .#Technology#Finance#Twitter#Wallstreet#BYD#GM#EV#Electricvehicles#Rivian#Nio#Investing#LucidMotors#LucidAir#Investing#Tesla#Nkla#Fisker#Electricvehicles#Nasdaq#EV#Investing#LucidMotors#LucidAir#Electricvehicles#PIF#Riyadh#saudiarabia#development#investment#manufacturing#saudivision2030#logistics#economic#industrial#Cnbc#Bloomberg#innovation#technology#batteries#sustainabletransport#strategy#future#manufacturing#engineering#leadership#continuousimprovement",
